Rank,playerId,playerImageId,Player,playerFullName,pos,teamImageId,teamName,teamShortName,teamAbbrevName,teamId,optaPersonId,firstName,lastName,optaTeamId,leagueId,leagueName,Position,Team,GM,Min,Age,SubOn,SubOff,GWG,SOG,SOTInBox,SOTOBox,BlkdInBox,BlkdOutBox,OFF,OffTgtOBox,OffTgtInBox,PenTaken,PenGoal,ShotDirFK,GoalDirFK,GoalInBx,GoalOBx,GoalOP,GoalHead,OfTgHd,SOTHead,GoalLF,GoalRF,ShotLF,ShotRF,PsOpHfFl,PsOnHfFl,PsAtt,PsOnHfScs,PsOpHfScs,ExpG,Goal,Ast,ExpA,BgChnc,BgChncCrtd,ChncSetPl,ChncOpnPl,Chance,1v1,1v1InBox,Scs1v1InBox,SucflDuels,Success1v1,ThrghBalls,ThrghBlCmp,Touches,DuelLs,FailTackle,SucflTkls,Int,DefTouch,SucflTklPct,Clrnce,HeadClear,Recovery,FlComA3,FlComD3,FlComM3,FlSufA3,FlSufD3,FlSufM3,Offsides,CleanSheet,CrossPunch,ErrGoal,ErrShot,Cleared,KeeperCtch,GoalCncd,GoalCnIBx,GoalCnOBx,PensWon,Saves,SvBody,SvCght,SvClct,SvDive,SvFeet,SvFTip,SvHands,SvInBox,SvOutBox,SvPrdDng,SvPrdSaf,SvReach,SvStand,SvStoop,2ndYellow,Red,Yellow,BgChncFace,Turnover,Disposs,TchsA3,TchsD3,TchsM3,TouchOpBox,PctPassFwd,PassSucPct,PsCmpM3,PsCmpA3,PsCmpD3,PsAttA3,PsAttM3,PsAttD3,AerialSucPct,Aerials,ExpGAg,BgChncGoal,Crosses,DefTouchD3,DefTouchD3,DefTouchM3,DefTouchA3,OpenPlayxG,SetPiecexG,OpenPlayxG,SetPiecexG,NonPenxG,KeyPasses,DefBlocks,xGPerShot,ShotsTotal,CrossScsPct,CrossScsPctOpnPl,PctRegainsWithin6S,RecoveriesOppositionHalf,OpponentPossessionsStartingAndEndingInTheirOwnHalf,ConcededPassesIntoBox,PassesIntoBox,ConcededPassesIntoBox,Week,game,Home,Away,Win,Draw,Loss,Date,gameId,opponentId,opponentTeamImageId,oppOptaTeamId,teamFullName,opponentFullName,opponent,score,finalScoreOpponent,gameStatus,Result,scatterId,scatterExtra,xG Outside Box 1st Half,xG Outside Box 2nd Half,xG Corners 1st Half,xG Corners 2nd Half,xG FKs 1st Half,xG FKs 2nd Half,Shots in Danger Zone,Shots on Target in Danger Zone,Goals in Danger Zone,Week,game,Home,Away,Win,Draw,Loss,Date,gameId,opponentId,opponentTeamImageId,oppOptaTeamId,teamFullName,opponentFullName,opponent,score,finalScoreOpponent,gameStatus,Result,scatterId,scatterExtra
360,dryx6vgko76wuqqr4g9pjl4ru,849653,S. Young,Sean Young,Central Midfielder,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,509902,Sean,Young,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Pacific,1,19,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,2,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,11,5,0,0,0,0,-,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,7,0,60.00%,60.00%,2,0,1,1,3,1,0.00%,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,39.30%,3,24,15,0,15,,CAV vs PAC,FALSE,TRUE,FALSE,FALSE,TRUE,5/1/2022,7ur4orlhisk0fcdshmcs4pdsk,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Pacific,Cavalry,CAV,0,2,Played,L 0-2,2276232,CAV vs PAC (2022-05-01),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,dryx6vgko76wuqqr4g9pjl4ru,849653,S. Young,Sean Young,Central Midfielder,15380,Pacific,Pacific,PAC,b3436h8h14zw7f1uv6w9vqf6y,509902,Sean,Young,15380,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Central Midfielder,Pacific,1,45,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,29,16,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,40,2,3,0,2,6,75.00%,1,1,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,16,0,31.00%,82.80%,9,1,14,2,12,15,0.00%,1,0.17,0,0,2,2,4,0,0,0,0,0,0,0,1,-,0,-,-,38.60%,1,16,10,2,10,,PAC vs YRK,TRUE,FALSE,FALSE,TRUE,FALSE,5/21/2022,7vv5bqozh7lrbsj0ahldextlg,cqthcpums3aas2tdy0qhlkuwa,15382,15382,Pacific,York United,YRK,0,0,Played,T 0-0,2276241,PAC vs YRK (2022-05-21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,c5afaf96xtx4341sic680d711,53992,S. Cebara,Stefan Cebara,Right Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,94705,Stefan,Cebara,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Valour,1,90,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,59,41,13,0.04,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,65,2,0,0,0,3,-,3,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31,33,1,32.20%,91.50%,30,0,24,0,32,27,0.00%,2,1.19,0,0,2,2,1,0,0,0.04,0,0.04,0.04,0,0,0.04,1,-,-,51.10%,2,25,7,0,7,,EDM vs VAL,FALSE,TRUE,FALSE,TRUE,FALSE,4/10/2022,7t13lsa9fnok0ki08pgmy4a38,73xrv2025rnj0t3y9ayp83bec,6925,6925,Valour,Edmonton,EDM,1,1,Played,T 1-1,2276218,EDM vs VAL (2022-04-10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,c5afaf96xtx4341sic680d711,53992,S. Cebara,Stefan Cebara,Right Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,94705,Stefan,Cebara,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Valour,1,90,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,46,33,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,2,0,0,0,3,0.00%,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,42,10,0,43.50%,76.10%,7,0,28,0,9,37,100.00%,1,4,0,0,3,3,0,0,0,0,0,0,0,0,1,-,0,-,-,32.30%,1,31,16,0,16,,PAC vs VAL,FALSE,TRUE,FALSE,FALSE,TRUE,4/17/2022,7tnrk7s1kn6cat4od23gqvl04,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Valour,Pacific,PAC,2,3,Played,L 2-3,2276223,PAC vs VAL (2022-04-17),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,c5afaf96xtx4341sic680d711,53992,S. Cebara,Stefan Cebara,Right Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,94705,Stefan,Cebara,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Valour,1,90,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,56,47,7,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,67,2,1,0,1,7,100.00%,5,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,24,0,17.90%,96.40%,21,0,33,0,22,34,50.00%,2,0.75,0,0,6,6,1,0,0,0,0,0,0,0,1,-,0,-,-,42.30%,1,29,13,0,13,,ATO vs VAL,FALSE,TRUE,TRUE,FALSE,FALSE,4/24/2022,7u4m1n8m79feixw87wrpd6vis,dn8tjhuq0bax4dgixqvluhzze,16614,16614,Valour,Atlético Ottawa,ATO,6,1,Played,W 6-1,2276227,ATO vs VAL (2022-04-24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,c5afaf96xtx4341sic680d711,53992,S. Cebara,Stefan Cebara,Right Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,94705,Stefan,Cebara,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Valour,1,90,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,60,38,11,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,0,72,4,1,2,3,8,100.00%,2,0,8,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,37,0,23.30%,81.70%,28,0,21,0,34,26,50.00%,4,1.45,0,0,7,7,1,0,0,0,0,0,0,0,1,-,0,-,-,39.60%,1,26,21,0,21,,VAL vs HFX,TRUE,FALSE,FALSE,TRUE,FALSE,5/7/2022,7v5k14cw4jq747xcvp00ya13o,5gmx3o5y2oc0i6rowjwtu7jvu,15376,15376,Valour,HFX Wanderers,HFX,0,0,Played,T 0-0,2276235,VAL vs HFX (2022-05-07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,c5afaf96xtx4341sic680d711,53992,S. Cebara,Stefan Cebara,Right Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,94705,Stefan,Cebara,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Valour,1,90,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,49,34,8,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,70,5,0,1,2,10,100.00%,7,4,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,41,28,0,51.00%,85.70%,18,0,24,0,22,27,80.00%,5,1.58,0,0,10,10,0,0,0,0,0,0,0,0,1,-,0,-,-,45.10%,1,31,21,0,21,,VAL vs YRK,TRUE,FALSE,TRUE,FALSE,FALSE,5/15/2022,7vr03vkxl0logctgpffg250yc,cqthcpums3aas2tdy0qhlkuwa,15382,15382,Valour,York United,YRK,1,0,Played,W 1-0,2276240,VAL vs YRK (2022-05-15),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,c5afaf96xtx4341sic680d711,53992,S. Cebara,Stefan Cebara,Right Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,94705,Stefan,Cebara,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Valour,1,90,31,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,42,31,6,0.35,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,50,1,2,0,1,7,100.00%,4,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,35,13,1,40.50%,88.10%,13,1,23,1,13,28,100.00%,1,1.63,1,0,7,7,0,0,0,0.35,0,0.35,0.35,0,0,0.35,1,-,-,48.80%,2,32,18,0,18,,CAV vs VAL,FALSE,TRUE,FALSE,FALSE,TRUE,5/21/2022,7vz7ogr3qot0jitz8g3mi79jo,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Valour,Cavalry,CAV,1,2,Played,L 1-2,2276242,CAV vs VAL (2022-05-21),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,c5afaf96xtx4341sic680d711,53992,S. Cebara,Stefan Cebara,Right Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,94705,Stefan,Cebara,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Valour,1,90,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,54,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,4,8,-,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,44,18,0,33.30%,88.90%,14,1,33,1,17,36,-,0,0.82,0,0,7,7,1,0,0,0,0,0,0,0,1,-,0,-,-,32.40%,0,15,13,0,13,,PAC vs VAL,FALSE,TRUE,FALSE,TRUE,FALSE,5/28/2022,7wbfumbhncegii9hi6bdw2zv8,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Valour,Pacific,PAC,2,2,Played,T 2-2,2276245,PAC vs VAL (2022-05-28),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,c5afaf96xtx4341sic680d711,53992,S. Cebara,Stefan Cebara,Right Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,94705,Stefan,Cebara,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Centre Back,Valour,1,90,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,44,14,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,73,2,1,2,2,9,75.00%,4,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,33,40,0,30.00%,96.70%,34,0,24,0,35,25,50.00%,2,1.43,0,0,8,8,1,0,0,0,0,0,0,0,0,-,0,-,-,40.00%,2,22,12,0,12,,VAL vs ATO,TRUE,FALSE,FALSE,FALSE,TRUE,6/2/2022,7wpldl58asy67q11lvle4a5g4,dn8tjhuq0bax4dgixqvluhzze,16614,16614,Valour,Atlético Ottawa,ATO,0,1,Played,L 0-1,2276248,VAL vs ATO (2022-06-02),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,c5afaf96xtx4341sic680d711,53992,S. Cebara,Stefan Cebara,Left Centre Back,15378,Valour,Valour,VAL,dd2vf0yzjm7jm7cak9tf11sa2,94705,Stefan,Cebara,15378,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Centre Back,Valour,1,11,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,-,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,50.00%,100.00%,12,0,2,0,12,2,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,50.00%,0,9,8,0,8,,VAL vs EDM,TRUE,FALSE,FALSE,TRUE,FALSE,6/5/2022,7x23jhdms5lxtkdtx8w1i153o,73xrv2025rnj0t3y9ayp83bec,6925,6925,Valour,Edmonton,EDM,1,1,Played,T 1-1,2276251,VAL vs EDM (2022-06-05),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,b2fxe6y0xulg212cls9zrp6mt,282582,Miguel Acosta,Miguel Acosta,Right Midfielder,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,484440,Miguel,Acosta,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Midfielder,Atlético Ottawa,1,32,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,4,2,0.23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,1,0,2,0,3,66.70%,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,1,44.40%,66.70%,2,1,3,2,3,4,-,0,0.69,0,1,3,3,0,0,0.23,0,0.23,0,0.23,0,0,0.23,1,0,0,43.50%,0,17,26,0,26,,ATO vs CAV,TRUE,FALSE,TRUE,FALSE,FALSE,4/9/2022,7svngikxjdp572w3h94c27hg4,41ewt71n8fqwy6trsqta1bjvu,15381,15381,Atlético Ottawa,Cavalry,CAV,1,0,Played,W 1-0,2276217,ATO vs CAV (2022-04-09),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,b2fxe6y0xulg212cls9zrp6mt,282582,Miguel Acosta,Miguel Acosta,Right Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,484440,Miguel,Acosta,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Atlético Ottawa,1,90,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,47,26,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,67,2,2,3,1,6,83.30%,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,22,38,0,44.70%,76.60%,21,3,12,4,26,17,0.00%,1,3.82,0,2,4,4,2,0,0,0,0,0,0,0,0,-,0,0.5,0.5,54.80%,1,11,12,2,12,,ATO vs VAL,TRUE,FALSE,FALSE,FALSE,TRUE,4/24/2022,7u4m1n8m79feixw87wrpd6vis,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,Atlético Ottawa,Valour,VAL,1,6,Played,L 1-6,2276227,ATO vs VAL (2022-04-24),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,b2fxe6y0xulg212cls9zrp6mt,282582,Miguel Acosta,Miguel Acosta,Right Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,484440,Miguel,Acosta,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Atlético Ottawa,1,47,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,27,15,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,46,3,2,2,1,8,66.70%,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,34,12,0,55.60%,66.70%,6,0,12,0,6,21,-,0,0.23,0,0,8,8,0,0,0,0,0,0,0,0,0,-,0,-,-,14.30%,0,26,25,0,25,,YRK vs ATO,FALSE,TRUE,FALSE,TRUE,FALSE,4/29/2022,7ud9jfd1i3ydlzce7aiua7x90,cqthcpums3aas2tdy0qhlkuwa,15382,15382,Atlético Ottawa,York United,YRK,2,2,Played,T 2-2,2276229,YRK vs ATO (2022-04-29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,b2fxe6y0xulg212cls9zrp6mt,282582,Miguel Acosta,Miguel Acosta,Left Midfielder,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,484440,Miguel,Acosta,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Left Midfielder,Atlético Ottawa,1,2,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.00%,100.00%,1,0,0,0,1,0,-,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,40.70%,0,30,30,0,30,,FOR vs ATO,FALSE,TRUE,FALSE,TRUE,FALSE,5/14/2022,7ve593zeywji6ty225c3mb9ck,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,Atlético Ottawa,Forge,FOR,1,1,Played,T 1-1,2276237,FOR vs ATO (2022-05-14),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,b2fxe6y0xulg212cls9zrp6mt,282582,Miguel Acosta,Miguel Acosta,Right Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,484440,Miguel,Acosta,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Atlético Ottawa,1,90,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,40,21,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,61,4,1,2,1,8,75.00%,3,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,6,37,18,2,42.50%,70.00%,9,1,18,3,13,24,0.00%,1,1.16,0,0,7,7,1,0,0,0,0,0,0,0,0,-,0,-,-,40.00%,0,20,17,2,17,,EDM vs ATO,FALSE,TRUE,TRUE,FALSE,FALSE,5/22/2022,7w3cr8d8o97ighxffac7o2qdw,73xrv2025rnj0t3y9ayp83bec,6925,6925,Atlético Ottawa,Edmonton,EDM,2,1,Played,W 2-1,2276243,EDM vs ATO (2022-05-22),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,b2fxe6y0xulg212cls9zrp6mt,282582,Miguel Acosta,Miguel Acosta,Right Back,16614,Atlético Ottawa,Atlético,ATO,dn8tjhuq0bax4dgixqvluhzze,484440,Miguel,Acosta,16614,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Back,Atlético Ottawa,1,90,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,74,37,24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,103,3,0,4,0,5,100.00%,1,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12,41,50,0,47.30%,82.40%,35,3,23,3,43,28,0.00%,2,0.52,0,1,3,3,2,0,0,0,0,0,0,0,0,-,0,0,0,42.20%,1,18,8,0,8,,ATO vs PAC,TRUE,FALSE,TRUE,FALSE,FALSE,6/5/2022,7wy39t7s4ahfcd8vhnv13q2hg,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,Atlético Ottawa,Pacific,PAC,2,1,Played,W 2-1,2276250,ATO vs PAC (2022-06-05),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,5ggjixg89r56xz7skcr1v9rf8,790768,S. Salter,Samuel Salter,Right Winger,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,531507,Samuel,Salter,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Winger,HFX Wanderers,1,65,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,20,7,7,0.01,0,0,0,0,0,0,0,0,4,0,0,7,3,0,0,36,2,0,0,0,0,-,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,3,23,0,20.00%,70.00%,10,2,2,3,15,2,66.70%,3,0.47,0,2,0,0,0,0,0.01,0,0.01,0,0.01,0,0,0.01,1,0,0,44.00%,3,28,9,1,9,,PAC vs HFX,FALSE,TRUE,FALSE,FALSE,TRUE,4/23/2022,7u07ertq4mqfut1tkj00ze2ac,b3436h8h14zw7f1uv6w9vqf6y,15380,15380,HFX Wanderers,Pacific,PAC,1,2,Played,L 1-2,2276226,PAC vs HFX (2022-04-23),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,5ggjixg89r56xz7skcr1v9rf8,790768,S. Salter,Samuel Salter,Right Winger,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,531507,Samuel,Salter,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Winger,HFX Wanderers,1,25,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,3,0,0,0,0,-,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,7,0,22.20%,88.90%,4,2,2,3,4,2,100.00%,2,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,-,-,34.20%,0,25,19,1,19,,VAL vs HFX,FALSE,TRUE,FALSE,TRUE,FALSE,5/7/2022,7v5k14cw4jq747xcvp00ya13o,dd2vf0yzjm7jm7cak9tf11sa2,15378,15378,HFX Wanderers,Valour,VAL,0,0,Played,T 0-0,2276235,VAL vs HFX (2022-05-07),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,5ggjixg89r56xz7skcr1v9rf8,790768,S. Salter,Samuel Salter,Right Winger,15376,HFX Wanderers,Wanderers,HFX,5gmx3o5y2oc0i6rowjwtu7jvu,531507,Samuel,Salter,15376,6lkj3o21cr4g7bql6tb3fk222,Canadian Premier League (Canada),Right Winger,HFX Wanderers,1,86,21,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,19,4,12,0.09,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,40,5,1,1,2,7,100.00%,3,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,19,5,16,2,5.30%,84.20%,5,11,0,12,6,1,50.00%,2,3.06,0,0,4,4,3,0,0.09,0,0.09,0,0.09,0,0,0.09,1,-,-,33.30%,3,27,22,0,22,,HFX vs FOR,TRUE,FALSE,FALSE,FALSE,TRUE,5/20/2022,7w7dgxwol442zyz8grc7u1ams,c2pdzdl3dgf5b0siidn2ay5ii,15377,15377,HFX Wanderers,Forge,FOR,0,4,Played,L 0-4,2276244,HFX vs FOR (2022-05-20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
